SNR,Power,OSR,Adc1_gm,GBW1,IIP3_Int1,Adc2_gm,GBW2,IIP3_Int2,IIP_FF
96.67,0.00085641,256,1164.8,28765000.0,55.34,1213.6,23553000.0,51.185,66.667
96.551,0.00085641,256,1164.8,28765000.0,90.067,1213.6,23553000.0,94.457,77.778
100.57,0.00085641,256,1164.8,28765000.0,103.29,1213.6,23553000.0,79.654,88.889
98.881,0.00085641,256,1164.8,28765000.0,88.543,1213.6,23553000.0,112.26,100.0
96.575,0.00085641,256,1164.8,29188000.0,0.0,1213.6,35323000.0,0.0,0.0
97.108,0.00085641,256,1164.8,29188000.0,9.1732,1213.6,35323000.0,11.588,11.111
97.007,0.00085641,256,1164.8,29188000.0,19.873,1213.6,35323000.0,26.594,22.222
99.064,0.00085641,256,1164.8,29188000.0,25.057,1213.6,35323000.0,40.953,33.333
97.108,0.00085641,256,1164.8,29188000.0,43.296,1213.6,35323000.0,35.497,44.444
97.17,0.00085641,256,1164.8,29188000.0,48.447,1213.6,35323000.0,68.127,55.556
96.833,0.00085641,256,1164.8,29188000.0,55.34,1213.6,35323000.0,51.185,66.667
96.959,0.00085641,256,1164.8,29188000.0,90.067,1213.6,35323000.0,94.457,77.778
97.537,0.00085641,256,1164.8,29188000.0,103.29,1213.6,35323000.0,79.654,88.889
98.317,0.00085641,256,1164.8,29188000.0,88.543,1213.6,35323000.0,112.26,100.0
81.921,0.0010942,256,1164.8,46101000.0,0.0,1213.6,38063000.0,0.0,0.0
81.67,0.0010942,256,1164.8,46101000.0,9.1732,1213.6,38063000.0,11.588,11.111
81.836,0.0010942,256,1164.8,46101000.0,19.873,1213.6,38063000.0,26.594,22.222
86.617,0.0010942,256,1164.8,46101000.0,25.057,1213.6,38063000.0,40.953,33.333
88.334,0.0010942,256,1164.8,46101000.0,43.296,1213.6,38063000.0,35.497,44.444
88.173,0.0010942,256,1164.8,46101000.0,48.447,1213.6,38063000.0,68.127,55.556
89.258,0.0010942,256,1164.8,46101000.0,55.34,1213.6,38063000.0,51.185,66.667
91.224,0.0010942,256,1164.8,46101000.0,90.067,1213.6,38063000.0,94.457,77.778
90.662,0.0010942,256,1164.8,46101000.0,103.29,1213.6,38063000.0,79.654,88.889
95.228,0.0010942,256,1164.8,46101000.0,88.543,1213.6,38063000.0,112.26,100.0
92.209,0.0010942,256,1164.8,44246000.0,0.0,1213.6,55520000.0,0.0,0.0
95.07,0.0010942,256,1164.8,44246000.0,9.1732,1213.6,55520000.0,11.588,11.111
94.247,0.0010942,256,1164.8,44246000.0,19.873,1213.6,55520000.0,26.594,22.222
96.359,0.0010942,256,1164.8,44246000.0,25.057,1213.6,55520000.0,40.953,33.333
96.604,0.0010942,256,1164.8,44246000.0,43.296,1213.6,55520000.0,35.497,44.444
97.613,0.0010942,256,1164.8,44246000.0,48.447,1213.6,55520000.0,68.127,55.556
95.926,0.0010942,256,1164.8,44246000.0,55.34,1213.6,55520000.0,51.185,66.667
96.776,0.0010942,256,1164.8,44246000.0,90.067,1213.6,55520000.0,94.457,77.778
98.238,0.0010942,256,1164.8,44246000.0,103.29,1213.6,55520000.0,79.654,88.889
96.97,0.0010942,256,1164.8,44246000.0,88.543,1213.6,55520000.0,112.26,100.0
96.613,0.0010942,256,1164.8,74892000.0,0.0,1213.6,74736000.0,0.0,0.0
96.887,0.0010942,256,1164.8,74892000.0,9.1732,1213.6,74736000.0,11.588,11.111
97.826,0.0010942,256,1164.8,74892000.0,19.873,1213.6,74736000.0,26.594,22.222
96.609,0.0010942,256,1164.8,74892000.0,25.057,1213.6,74736000.0,40.953,33.333
97.769,0.0010942,256,1164.8,74892000.0,43.296,1213.6,74736000.0,35.497,44.444
98.398,0.0010942,256,1164.8,74892000.0,48.447,1213.6,74736000.0,68.127,55.556
96.956,0.0010942,256,1164.8,74892000.0,55.34,1213.6,74736000.0,51.185,66.667
97.774,0.0010942,256,1164.8,74892000.0,90.067,1213.6,74736000.0,94.457,77.778
96.241,0.0010942,256,1164.8,74892000.0,103.29,1213.6,74736000.0,79.654,88.889
95.823,0.0010942,256,1164.8,74892000.0,88.543,1213.6,74736000.0,112.26,100.0
96.464,0.0010942,256,1164.8,124430000.0,0.0,1213.6,83815000.0,0.0,0.0
98.81,0.0010942,256,1164.8,124430000.0,9.1732,1213.6,83815000.0,11.588,11.111
95.714,0.0010942,256,1164.8,124430000.0,19.873,1213.6,83815000.0,26.594,22.222
99.089,0.0010942,256,1164.8,124430000.0,25.057,1213.6,83815000.0,40.953,33.333
97.64,0.0010942,256,1164.8,124430000.0,43.296,1213.6,83815000.0,35.497,44.444
97.803,0.0010942,256,1164.8,124430000.0,48.447,1213.6,83815000.0,68.127,55.556
96.781,0.0010942,256,1164.8,124430000.0,55.34,1213.6,83815000.0,51.185,66.667
97.589,0.0010942,256,1164.8,124430000.0,90.067,1213.6,83815000.0,94.457,77.778
96.892,0.0010942,256,1164.8,124430000.0,103.29,1213.6,83815000.0,79.654,88.889
96.794,0.0010942,256,1164.8,124430000.0,88.543,1213.6,83815000.0,112.26,100.0
80.31,0.0015392,256,1164.8,166540000.0,0.0,1213.6,162840000.0,0.0,0.0
80.665,0.0015392,256,1164.8,166540000.0,9.1732,1213.6,162840000.0,11.588,11.111
84.134,0.0015392,256,1164.8,166540000.0,19.873,1213.6,162840000.0,26.594,22.222
84.944,0.0015392,256,1164.8,166540000.0,25.057,1213.6,162840000.0,40.953,33.333
86.953,0.0015392,256,1164.8,166540000.0,43.296,1213.6,162840000.0,35.497,44.444
88.915,0.0015392,256,1164.8,166540000.0,48.447,1213.6,162840000.0,68.127,55.556
88.212,0.0015392,256,1164.8,166540000.0,55.34,1213.6,162840000.0,51.185,66.667
89.894,0.0015392,256,1164.8,166540000.0,90.067,1213.6,162840000.0,94.457,77.778
91.593,0.0015392,256,1164.8,166540000.0,103.29,1213.6,162840000.0,79.654,88.889
93.416,0.0015392,256,1164.8,166540000.0,88.543,1213.6,162840000.0,112.26,100.0
94.131,0.0015392,256,1164.8,133630000.0,0.0,1213.6,187490000.0,0.0,0.0
93.487,0.0015392,256,1164.8,133630000.0,9.1732,1213.6,187490000.0,11.588,11.111
95.281,0.0015392,256,1164.8,133630000.0,19.873,1213.6,187490000.0,26.594,22.222
95.431,0.0015392,256,1164.8,133630000.0,25.057,1213.6,187490000.0,40.953,33.333
96.897,0.0015392,256,1164.8,133630000.0,43.296,1213.6,187490000.0,35.497,44.444
96.93,0.0015392,256,1164.8,133630000.0,48.447,1213.6,187490000.0,68.127,55.556
96.106,0.0015392,256,1164.8,133630000.0,55.34,1213.6,187490000.0,51.185,66.667
96.647,0.0015392,256,1164.8,133630000.0,90.067,1213.6,187490000.0,94.457,77.778
97.681,0.0015392,256,1164.8,133630000.0,103.29,1213.6,187490000.0,79.654,88.889
96.438,0.0015392,256,1164.8,133630000.0,88.543,1213.6,187490000.0,112.26,100.0
96.797,0.0015392,256,1164.8,218490000.0,0.0,1213.6,196090000.0,0.0,0.0
97.114,0.0015392,256,1164.8,218490000.0,9.1732,1213.6,196090000.0,11.588,11.111
98.085,0.0015392,256,1164.8,218490000.0,19.873,1213.6,196090000.0,26.594,22.222
98.204,0.0015392,256,1164.8,218490000.0,25.057,1213.6,196090000.0,40.953,33.333
97.574,0.0015392,256,1164.8,218490000.0,43.296,1213.6,196090000.0,35.497,44.444
97.687,0.0015392,256,1164.8,218490000.0,48.447,1213.6,196090000.0,68.127,55.556
98.724,0.0015392,256,1164.8,218490000.0,55.34,1213.6,196090000.0,51.185,66.667
95.949,0.0015392,256,1164.8,218490000.0,90.067,1213.6,196090000.0,94.457,77.778
96.107,0.0015392,256,1164.8,218490000.0,103.29,1213.6,196090000.0,79.654,88.889
97.821,0.0015392,256,1164.8,218490000.0,88.543,1213.6,196090000.0,112.26,100.0
95.774,0.0015392,256,1164.8,326870000.0,0.0,1213.6,306330000.0,0.0,0.0
96.951,0.0015392,256,1164.8,326870000.0,9.1732,1213.6,306330000.0,11.588,11.111
98.684,0.0015392,256,1164.8,326870000.0,19.873,1213.6,306330000.0,26.594,22.222
98.69,0.0015392,256,1164.8,326870000.0,25.057,1213.6,306330000.0,40.953,33.333
98.348,0.0015392,256,1164.8,326870000.0,43.296,1213.6,306330000.0,35.497,44.444
96.535,0.0015392,256,1164.8,326870000.0,48.447,1213.6,306330000.0,68.127,55.556
96.843,0.0015392,256,1164.8,326870000.0,55.34,1213.6,306330000.0,51.185,66.667
97.591,0.0015392,256,1164.8,326870000.0,90.067,1213.6,306330000.0,94.457,77.778
97.359,0.0015392,256,1164.8,326870000.0,103.29,1213.6,306330000.0,79.654,88.889
96.728,0.0015392,256,1164.8,326870000.0,88.543,1213.6,306330000.0,112.26,100.0
79.828,0.0018269,256,1164.8,447980000.0,0.0,1213.6,408430000.0,0.0,0.0
80.595,0.0018269,256,1164.8,447980000.0,9.1732,1213.6,408430000.0,11.588,11.111
85.843,0.0018269,256,1164.8,447980000.0,19.873,1213.6,408430000.0,26.594,22.222
83.963,0.0018269,256,1164.8,447980000.0,25.057,1213.6,408430000.0,40.953,33.333
87.446,0.0018269,256,1164.8,447980000.0,43.296,1213.6,408430000.0,35.497,44.444
87.62,0.0018269,256,1164.8,447980000.0,48.447,1213.6,408430000.0,68.127,55.556
87.939,0.0018269,256,1164.8,447980000.0,55.34,1213.6,408430000.0,51.185,66.667
90.904,0.0018269,256,1164.8,447980000.0,90.067,1213.6,408430000.0,94.457,77.778
91.247,0.0018269,256,1164.8,447980000.0,103.29,1213.6,408430000.0,79.654,88.889
91.788,0.0018269,256,1164.8,447980000.0,88.543,1213.6,408430000.0,112.26,100.0
94.693,0.0018269,256,1164.8,641160000.0,0.0,1213.6,453000000.0,0.0,0.0
93.181,0.0018269,256,1164.8,641160000.0,9.1732,1213.6,453000000.0,11.588,11.111
95.94,0.0018269,256,1164.8,641160000.0,19.873,1213.6,453000000.0,26.594,22.222
95.237,0.0018269,256,1164.8,641160000.0,25.057,1213.6,453000000.0,40.953,33.333
93.594,0.0018269,256,1164.8,641160000.0,43.296,1213.6,453000000.0,35.497,44.444
96.174,0.0018269,256,1164.8,641160000.0,48.447,1213.6,453000000.0,68.127,55.556
95.629,0.0018269,256,1164.8,641160000.0,55.34,1213.6,453000000.0,51.185,66.667
98.168,0.0018269,256,1164.8,641160000.0,90.067,1213.6,453000000.0,94.457,77.778
95.952,0.0018269,256,1164.8,641160000.0,103.29,1213.6,453000000.0,79.654,88.889
97.605,0.0018269,256,1164.8,641160000.0,88.543,1213.6,453000000.0,112.26,100.0
95.737,0.0018269,256,1164.8,775210000.0,0.0,1213.6,763980000.0,0.0,0.0
97.084,0.0018269,256,1164.8,775210000.0,9.1732,1213.6,763980000.0,11.588,11.111
97.172,0.0018269,256,1164.8,775210000.0,19.873,1213.6,763980000.0,26.594,22.222
97.129,0.0018269,256,1164.8,775210000.0,25.057,1213.6,763980000.0,40.953,33.333
96.047,0.0018269,256,1164.8,775210000.0,43.296,1213.6,763980000.0,35.497,44.444
97.193,0.0018269,256,1164.8,775210000.0,48.447,1213.6,763980000.0,68.127,55.556
96.102,0.0018269,256,1164.8,775210000.0,55.34,1213.6,763980000.0,51.185,66.667
97.562,0.0018269,256,1164.8,775210000.0,90.067,1213.6,763980000.0,94.457,77.778
97.083,0.0018269,256,1164.8,775210000.0,103.29,1213.6,763980000.0,79.654,88.889
96.437,0.0018269,256,1164.8,775210000.0,88.543,1213.6,763980000.0,112.26,100.0
96.658,0.0018269,256,1164.8,791380000.0,0.0,1213.6,1035500000.0,0.0,0.0
97.827,0.0018269,256,1164.8,791380000.0,9.1732,1213.6,1035500000.0,11.588,11.111
98.583,0.0018269,256,1164.8,791380000.0,19.873,1213.6,1035500000.0,26.594,22.222
97.342,0.0018269,256,1164.8,791380000.0,25.057,1213.6,1035500000.0,40.953,33.333
96.977,0.0018269,256,1164.8,791380000.0,43.296,1213.6,1035500000.0,35.497,44.444
97.217,0.0018269,256,1164.8,791380000.0,48.447,1213.6,1035500000.0,68.127,55.556
96.691,0.0018269,256,1164.8,791380000.0,55.34,1213.6,1035500000.0,51.185,66.667
97.006,0.0018269,256,1164.8,791380000.0,90.067,1213.6,1035500000.0,94.457,77.778
97.697,0.0018269,256,1164.8,791380000.0,103.29,1213.6,1035500000.0,79.654,88.889
96.983,0.0018269,256,1164.8,791380000.0,88.543,1213.6,1035500000.0,112.26,100.0
99.808,1.5916e-05,512,32.415,7553200.0,19.873,32.451,8363300.0,26.594,22.222
98.878,1.5916e-05,512,32.415,7553200.0,90.067,32.451,8363300.0,94.457,77.778
99.365,1.5916e-05,512,32.415,18298000.0,0.0,32.451,16624000.0,0.0,0.0
99.73,1.5916e-05,512,32.415,18298000.0,55.34,32.451,16624000.0,51.185,66.667
100.96,1.5916e-05,512,32.415,18298000.0,88.543,32.451,16624000.0,112.26,100.0
104.03,2.7492e-05,512,32.415,28765000.0,0.0,32.451,23553000.0,0.0,0.0
101.59,2.7492e-05,512,32.415,28765000.0,103.29,32.451,23553000.0,79.654,88.889
100.39,2.7492e-05,512,32.415,29188000.0,19.873,32.451,35323000.0,26.594,22.222
100.11,2.7492e-05,512,32.415,46101000.0,25.057,32.451,38063000.0,40.953,33.333
100.71,2.7492e-05,512,32.415,46101000.0,103.29,32.451,38063000.0,79.654,88.889
100.24,2.7492e-05,512,32.415,44246000.0,25.057,32.451,55520000.0,40.953,33.333
101.36,2.7492e-05,512,32.415,44246000.0,88.543,32.451,55520000.0,112.26,100.0
102.36,3.4922e-05,512,32.415,74892000.0,9.1732,32.451,74736000.0,11.588,11.111
101.34,3.4922e-05,512,32.415,74892000.0,43.296,32.451,74736000.0,35.497,44.444
102.3,3.4922e-05,512,32.415,124430000.0,0.0,32.451,83815000.0,0.0,0.0
101.73,3.4922e-05,512,32.415,124430000.0,9.1732,32.451,83815000.0,11.588,11.111
103.71,3.4922e-05,512,32.415,124430000.0,43.296,32.451,83815000.0,35.497,44.444
100.9,3.4922e-05,512,32.415,124430000.0,55.34,32.451,83815000.0,51.185,66.667
100.23,3.4922e-05,512,32.415,166540000.0,9.1732,32.451,162840000.0,11.588,11.111
102.1,3.4922e-05,512,32.415,166540000.0,19.873,32.451,162840000.0,26.594,22.222
102.07,3.4922e-05,512,32.415,166540000.0,25.057,32.451,162840000.0,40.953,33.333
101.09,3.4922e-05,512,32.415,166540000.0,43.296,32.451,162840000.0,35.497,44.444
102.26,3.4922e-05,512,32.415,166540000.0,48.447,32.451,162840000.0,68.127,55.556
103.39,3.4922e-05,512,32.415,133630000.0,9.1732,32.451,187490000.0,11.588,11.111
101.93,3.4922e-05,512,32.415,133630000.0,25.057,32.451,187490000.0,40.953,33.333
100.74,3.4922e-05,512,32.415,133630000.0,90.067,32.451,187490000.0,94.457,77.778
99.699,5.2319e-05,512,32.415,218490000.0,43.296,32.451,196090000.0,35.497,44.444
102.87,5.2319e-05,512,32.415,218490000.0,55.34,32.451,196090000.0,51.185,66.667
103.85,5.2319e-05,512,32.415,326870000.0,9.1732,32.451,306330000.0,11.588,11.111
102.38,5.2319e-05,512,32.415,326870000.0,19.873,32.451,306330000.0,26.594,22.222
104.34,5.2319e-05,512,32.415,326870000.0,43.296,32.451,306330000.0,35.497,44.444
103.24,5.2319e-05,512,32.415,326870000.0,48.447,32.451,306330000.0,68.127,55.556
103.85,5.2319e-05,512,32.415,326870000.0,103.29,32.451,306330000.0,79.654,88.889
105.19,5.2319e-05,512,32.415,447980000.0,19.873,32.451,408430000.0,26.594,22.222
103.86,5.2319e-05,512,32.415,447980000.0,55.34,32.451,408430000.0,51.185,66.667
105.85,5.2319e-05,512,32.415,447980000.0,88.543,32.451,408430000.0,112.26,100.0
105.83,5.2319e-05,512,32.415,641160000.0,0.0,32.451,453000000.0,0.0,0.0
101.96,5.2319e-05,512,32.415,641160000.0,25.057,32.451,453000000.0,40.953,33.333
104.29,5.2319e-05,512,32.415,641160000.0,43.296,32.451,453000000.0,35.497,44.444
96.187,6.451e-05,512,32.415,775210000.0,9.1732,32.451,763980000.0,11.588,11.111
102.62,6.451e-05,512,32.415,775210000.0,43.296,32.451,763980000.0,35.497,44.444
106.43,6.451e-05,512,32.415,775210000.0,103.29,32.451,763980000.0,79.654,88.889
100.33,6.451e-05,512,32.415,791380000.0,0.0,32.451,1035500000.0,0.0,0.0
104.92,6.451e-05,512,32.415,791380000.0,9.1732,32.451,1035500000.0,11.588,11.111
104.16,6.451e-05,512,32.415,791380000.0,25.057,32.451,1035500000.0,40.953,33.333
105.05,6.451e-05,512,32.415,791380000.0,48.447,32.451,1035500000.0,68.127,55.556
104.68,6.451e-05,512,38.705,832610.0,0.0,25.913,968270.0,0.0,0.0
106.37,6.451e-05,512,38.705,832610.0,9.1732,25.913,968270.0,11.588,11.111
104.51,6.451e-05,512,38.705,832610.0,19.873,25.913,968270.0,26.594,22.222
100.91,6.451e-05,512,38.705,832610.0,25.057,25.913,968270.0,40.953,33.333
103.52,6.451e-05,512,38.705,832610.0,90.067,25.913,968270.0,94.457,77.778
104.77,6.451e-05,512,38.705,832610.0,88.543,25.913,968270.0,112.26,100.0
104.67,6.451e-05,512,38.705,1619400.0,0.0,25.913,1007700.0,0.0,0.0
100.56,6.451e-05,512,38.705,1619400.0,48.447,25.913,1007700.0,68.127,55.556
102.67,6.451e-05,512,38.705,1619400.0,90.067,25.913,1007700.0,94.457,77.778
103.89,6.451e-05,512,38.705,1619400.0,88.543,25.913,1007700.0,112.26,100.0
98.066,8.4164e-05,512,38.705,1624000.0,19.873,25.913,1456600.0,26.594,22.222
104.07,8.4164e-05,512,38.705,1624000.0,48.447,25.913,1456600.0,68.127,55.556
103.19,8.4164e-05,512,38.705,1624000.0,88.543,25.913,1456600.0,112.26,100.0
103.2,8.4164e-05,512,38.705,2783100.0,19.873,25.913,1862600.0,26.594,22.222
103.96,8.4164e-05,512,38.705,2783100.0,48.447,25.913,1862600.0,68.127,55.556
105.47,8.4164e-05,512,38.705,2783100.0,55.34,25.913,1862600.0,51.185,66.667
105.14,8.4164e-05,512,38.705,3779100.0,19.873,25.913,3579300.0,26.594,22.222
105.16,8.4164e-05,512,38.705,3779100.0,88.543,25.913,3579300.0,112.26,100.0
103.34,8.4164e-05,512,38.705,3285100.0,9.1732,25.913,4552600.0,11.588,11.111
102.68,8.4164e-05,512,38.705,3285100.0,48.447,25.913,4552600.0,68.127,55.556
99.809,9.9767e-05,512,38.705,6555700.0,43.296,25.913,4879300.0,35.497,44.444
105.23,9.9767e-05,512,38.705,6555700.0,103.29,25.913,4879300.0,79.654,88.889
104.64,9.9767e-05,512,38.705,6078100.0,9.1732,25.913,6267200.0,11.588,11.111
102.98,9.9767e-05,512,38.705,6078100.0,19.873,25.913,6267200.0,26.594,22.222
104.25,9.9767e-05,512,38.705,6078100.0,25.057,25.913,6267200.0,40.953,33.333
104.4,9.9767e-05,512,38.705,6078100.0,43.296,25.913,6267200.0,35.497,44.444
105.16,9.9767e-05,512,38.705,6078100.0,55.34,25.913,6267200.0,51.185,66.667
104.19,9.9767e-05,512,38.705,6078100.0,90.067,25.913,6267200.0,94.457,77.778
104.08,9.9767e-05,512,38.705,6078100.0,103.29,25.913,6267200.0,79.654,88.889
105.62,9.9767e-05,512,38.705,7553200.0,0.0,25.913,8363300.0,0.0,0.0
105.69,9.9767e-05,512,38.705,7553200.0,19.873,25.913,8363300.0,26.594,22.222
102.83,9.9767e-05,512,38.705,7553200.0,25.057,25.913,8363300.0,40.953,33.333
104.86,9.9767e-05,512,38.705,7553200.0,90.067,25.913,8363300.0,94.457,77.778
102.63,9.9767e-05,512,38.705,14271000.0,0.0,25.913,13222000.0,0.0,0.0
102.5,9.9767e-05,512,38.705,14271000.0,9.1732,25.913,13222000.0,11.588,11.111
103.87,9.9767e-05,512,38.705,14271000.0,48.447,25.913,13222000.0,68.127,55.556
103.24,9.9767e-05,512,38.705,14271000.0,90.067,25.913,13222000.0,94.457,77.778
104.84,9.9767e-05,512,38.705,14271000.0,88.543,25.913,13222000.0,112.26,100.0
96.652,0.00014963,512,38.705,18298000.0,9.1732,25.913,16624000.0,11.588,11.111
97.878,0.00014963,512,38.705,18298000.0,19.873,25.913,16624000.0,26.594,22.222
102.75,0.00014963,512,38.705,18298000.0,55.34,25.913,16624000.0,51.185,66.667
100.04,0.00014963,512,38.705,18298000.0,90.067,25.913,16624000.0,94.457,77.778
104.23,0.00014963,512,38.705,18298000.0,103.29,25.913,16624000.0,79.654,88.889
104.7,0.00014963,512,38.705,28765000.0,9.1732,25.913,23553000.0,11.588,11.111
103.64,0.00014963,512,38.705,28765000.0,43.296,25.913,23553000.0,35.497,44.444
103.61,0.00014963,512,38.705,28765000.0,88.543,25.913,23553000.0,112.26,100.0
103.33,0.00014963,512,38.705,29188000.0,0.0,25.913,35323000.0,0.0,0.0
105.6,0.00014963,512,38.705,29188000.0,19.873,25.913,35323000.0,26.594,22.222
100.18,0.00014963,512,38.705,29188000.0,25.057,25.913,35323000.0,40.953,33.333
105.34,0.00014963,512,38.705,29188000.0,48.447,25.913,35323000.0,68.127,55.556
105.8,0.00014963,512,38.705,29188000.0,55.34,25.913,35323000.0,51.185,66.667
100.5,0.00014963,512,38.705,29188000.0,90.067,25.913,35323000.0,94.457,77.778
105.56,0.00014963,512,38.705,29188000.0,88.543,25.913,35323000.0,112.26,100.0
101.08,0.00014963,512,38.705,46101000.0,48.447,25.913,38063000.0,68.127,55.556
101.39,0.00014963,512,38.705,46101000.0,90.067,25.913,38063000.0,94.457,77.778
94.572,0.00020824,512,38.705,44246000.0,9.1732,25.913,55520000.0,11.588,11.111
94.017,0.00020824,512,38.705,44246000.0,19.873,25.913,55520000.0,26.594,22.222
99.618,0.00020824,512,38.705,44246000.0,55.34,25.913,55520000.0,51.185,66.667
101.74,0.00020824,512,38.705,74892000.0,9.1732,25.913,74736000.0,11.588,11.111
105.52,0.00020824,512,38.705,74892000.0,19.873,25.913,74736000.0,26.594,22.222
104.72,0.00020824,512,38.705,74892000.0,90.067,25.913,74736000.0,94.457,77.778
101.44,0.00020824,512,38.705,74892000.0,88.543,25.913,74736000.0,112.26,100.0
102.95,0.00020824,512,38.705,124430000.0,43.296,25.913,83815000.0,35.497,44.444
104.74,0.00020824,512,38.705,124430000.0,55.34,25.913,83815000.0,51.185,66.667
102.14,0.00020824,512,38.705,166540000.0,0.0,25.913,162840000.0,0.0,0.0
104.43,0.00020824,512,38.705,166540000.0,9.1732,25.913,162840000.0,11.588,11.111
101.68,0.00020824,512,38.705,166540000.0,19.873,25.913,162840000.0,26.594,22.222
105.62,0.00020824,512,38.705,166540000.0,55.34,25.913,162840000.0,51.185,66.667
105.27,0.00020824,512,38.705,166540000.0,88.543,25.913,162840000.0,112.26,100.0
96.303,0.00032939,512,38.705,133630000.0,25.057,25.913,187490000.0,40.953,33.333
96.365,0.00032939,512,38.705,133630000.0,43.296,25.913,187490000.0,35.497,44.444
99.142,0.00032939,512,38.705,133630000.0,48.447,25.913,187490000.0,68.127,55.556
99.794,0.00032939,512,38.705,133630000.0,90.067,25.913,187490000.0,94.457,77.778
104.39,0.00032939,512,38.705,218490000.0,0.0,25.913,196090000.0,0.0,0.0
103.84,0.00032939,512,38.705,218490000.0,9.1732,25.913,196090000.0,11.588,11.111
104.36,0.00032939,512,38.705,218490000.0,19.873,25.913,196090000.0,26.594,22.222
104.41,0.00032939,512,38.705,218490000.0,48.447,25.913,196090000.0,68.127,55.556
103.83,0.00032939,512,38.705,218490000.0,103.29,25.913,196090000.0,79.654,88.889
104.52,0.00032939,512,38.705,218490000.0,88.543,25.913,196090000.0,112.26,100.0
103.76,0.00032939,512,38.705,326870000.0,19.873,25.913,306330000.0,26.594,22.222
105.54,0.00032939,512,38.705,326870000.0,55.34,25.913,306330000.0,51.185,66.667
103.75,0.00032939,512,38.705,326870000.0,88.543,25.913,306330000.0,112.26,100.0
104.65,0.00032939,512,38.705,447980000.0,0.0,25.913,408430000.0,0.0,0.0
100.28,0.00032939,512,38.705,447980000.0,25.057,25.913,408430000.0,40.953,33.333
105.32,0.00032939,512,38.705,447980000.0,88.543,25.913,408430000.0,112.26,100.0
93.105,0.00032112,512,38.705,641160000.0,0.0,25.913,453000000.0,0.0,0.0
95.154,0.00032112,512,38.705,641160000.0,9.1732,25.913,453000000.0,11.588,11.111
95.787,0.00032112,512,38.705,641160000.0,19.873,25.913,453000000.0,26.594,22.222
100.64,0.00032112,512,38.705,641160000.0,25.057,25.913,453000000.0,40.953,33.333
99.983,0.00032112,512,38.705,641160000.0,48.447,25.913,453000000.0,68.127,55.556
98.066,0.00032112,512,38.705,641160000.0,55.34,25.913,453000000.0,51.185,66.667
103.97,0.00032112,512,38.705,641160000.0,88.543,25.913,453000000.0,112.26,100.0
101.83,0.00032112,512,38.705,775210000.0,55.34,25.913,763980000.0,51.185,66.667
100.73,0.00032112,512,38.705,775210000.0,90.067,25.913,763980000.0,94.457,77.778
101.38,0.00032112,512,38.705,791380000.0,9.1732,25.913,1035500000.0,11.588,11.111
101.7,0.00032112,512,38.705,791380000.0,48.447,25.913,1035500000.0,68.127,55.556
102.65,0.00032112,512,38.705,791380000.0,103.29,25.913,1035500000.0,79.654,88.889
104.31,0.00032112,512,36.26,832610.0,0.0,33.414,968270.0,0.0,0.0
101.07,0.00032112,512,36.26,832610.0,9.1732,33.414,968270.0,11.588,11.111
104.85,0.00032112,512,36.26,832610.0,19.873,33.414,968270.0,26.594,22.222
102.18,0.00032112,512,36.26,832610.0,25.057,33.414,968270.0,40.953,33.333
104.88,0.00032112,512,36.26,832610.0,88.543,33.414,968270.0,112.26,100.0
97.476,0.00041458,512,36.26,1619400.0,25.057,33.414,1007700.0,40.953,33.333
99.539,0.00041458,512,36.26,1619400.0,43.296,33.414,1007700.0,35.497,44.444
98.44,0.00041458,512,36.26,1619400.0,48.447,33.414,1007700.0,68.127,55.556
99.697,0.00041458,512,36.26,1619400.0,103.29,33.414,1007700.0,79.654,88.889
100.36,0.00041458,512,36.26,1624000.0,0.0,33.414,1456600.0,0.0,0.0
102.97,0.00041458,512,36.26,1624000.0,43.296,33.414,1456600.0,35.497,44.444
102.86,0.00041458,512,36.26,1624000.0,55.34,33.414,1456600.0,51.185,66.667
102.57,0.00041458,512,36.26,2783100.0,25.057,33.414,1862600.0,40.953,33.333
103.66,0.00041458,512,36.26,2783100.0,55.34,33.414,1862600.0,51.185,66.667
102.74,0.00041458,512,36.26,2783100.0,88.543,33.414,1862600.0,112.26,100.0
104.97,0.00041458,512,36.26,3779100.0,43.296,33.414,3579300.0,35.497,44.444
100.91,0.00041458,512,36.26,3779100.0,48.447,33.414,3579300.0,68.127,55.556
105.12,0.00041458,512,36.26,3779100.0,103.29,33.414,3579300.0,79.654,88.889
91.508,0.0006332,512,36.26,3285100.0,0.0,33.414,4552600.0,0.0,0.0
99.434,0.0006332,512,36.26,3285100.0,48.447,33.414,4552600.0,68.127,55.556
104.03,0.0006332,512,36.26,3285100.0,103.29,33.414,4552600.0,79.654,88.889
99.862,0.0006332,512,36.26,6555700.0,48.447,33.414,4879300.0,68.127,55.556
99.514,0.0006332,512,36.26,6555700.0,90.067,33.414,4879300.0,94.457,77.778
102.57,0.0006332,512,36.26,6555700.0,88.543,33.414,4879300.0,112.26,100.0
101.54,0.0006332,512,36.26,6078100.0,9.1732,33.414,6267200.0,11.588,11.111
103.0,0.0006332,512,36.26,6078100.0,103.29,33.414,6267200.0,79.654,88.889
102.61,0.0006332,512,36.26,6078100.0,88.543,33.414,6267200.0,112.26,100.0
101.39,0.0006332,512,36.26,7553200.0,0.0,33.414,8363300.0,0.0,0.0
100.47,0.0006332,512,36.26,7553200.0,25.057,33.414,8363300.0,40.953,33.333
